"SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
54117,2,2,2,1,2,2,2,2,1,3,0.79,1,2,3
54118,1,2,2,1,2,2,1,2,1,8,3.29,3,,
54119,1,2,2,2,2,2,2,2,2,7,1.63,2,2,2
54120,1,2,1,1,2,1,2,2,1,6,0.98,1,2,1
54121,1,2,2,2,2,1,2,2,2,6,1.16,1,2,1
54122,2,2,2,2,2,1,2,2,2,2,0.27,1,2,1
54123,2,1,2,2,2,2,2,2,1,3,0.45,1,2,1
54124,2,2,1,1,1,1,1,2,2,5,1.31,2,2,1
54125,1,2,2,2,2,2,2,2,2,3,1.33,2,2,1
54126,2,2,1,1,2,1,2,2,1,3,0.42,1,2,1
54127,1,2,2,2,2,2,2,2,2,4,0.7,1,2,1
54128,1,2,2,2,2,2,2,2,1,7,2.29,3,,
54129,1,2,2,2,2,2,2,1,2,12,5,3,,
54130,1,2,2,2,2,2,2,2,2,12,5,3,,
54131,1,2,2,2,2,2,2,2,2,7,3.77,3,,
54132,1,2,2,2,2,2,2,1,1,3,0.65,1,2,4
54133,1,2,1,2,1,2,2,2,2,6,1.84,2,2,1
54134,1,2,2,2,2,2,2,2,2,5,0.98,1,2,1
54135,1,2,2,2,2,2,2,2,2,9,4.12,3,,
54136,1,2,2,2,1,2,2,1,2,11,4.59,3,,
54137,1,1,2,2,2,2,2,2,2,99,,2,,
54138,1,2,2,2,2,2,2,2,2,5,1.65,2,,
54139,1,2,2,2,2,2,2,1,2,11,3.81,3,,
54140,1,2,1,2,2,2,2,1,2,8,3.29,3,,
54141,1,2,1,2,2,2,2,2,1,7,1.4,2,2,1
54142,1,2,1,1,2,2,2,1,2,,,,,
54143,1,2,1,2,1,2,2,1,2,10,4.61,3,,
54144,1,2,2,2,2,2,2,2,2,4,0.92,1,2,1
54145,1,2,2,2,2,2,2,2,2,11,5,3,,
54146,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
54147,2,2,2,2,2,2,2,2,2,2,0.28,1,2,1
54148,1,1,2,2,1,2,2,2,2,5,1.4,2,,
54149,1,2,2,2,2,2,1,2,2,4,1.44,2,2,1
54150,1,1,2,2,2,2,2,1,1,8,1.18,1,2,3
54151,1,2,2,2,2,2,2,1,2,12,5,3,,
54152,2,2,1,1,1,1,2,2,1,8,2.62,3,,
54153,1,2,1,2,1,2,2,2,2,7,1.63,2,,
54154,2,2,1,2,1,2,2,1,2,7,3.99,3,,
54155,1,2,2,2,2,2,2,2,2,4,0.76,1,2,1
54156,1,2,2,2,2,2,2,2,1,2,0.22,1,2,2
54157,1,2,2,2,2,2,2,2,1,3,0.82,1,2,1
54158,1,2,2,2,2,2,2,2,2,9,2.11,3,,
54159,1,2,2,2,2,2,2,1,2,10,3.6,3,,
54160,2,2,1,1,1,2,1,2,2,3,0.91,1,2,1
54161,1,1,2,2,2,2,2,2,2,1,0.33,1,2,1
54162,1,1,2,2,2,2,2,2,1,12,5,3,,
54163,2,2,2,2,2,1,1,2,2,5,0.91,1,2,1
54164,1,2,2,2,2,2,2,2,1,2,0.23,1,2,1
54165,1,2,2,2,2,2,2,2,2,1,0.04,1,2,1
54166,2,2,1,1,2,2,2,1,2,9,2.72,3,,
54167,1,2,2,2,2,2,2,2,1,6,1.52,2,2,1
54168,1,2,1,1,2,2,2,2,2,4,1.24,1,2,1
54169,1,2,2,2,2,2,2,2,2,2,0.66,1,2,1
54170,1,2,2,2,2,2,2,2,2,8,3.29,3,,
54171,1,2,2,2,2,2,2,2,2,12,5,3,,
54172,1,2,2,2,2,2,2,2,2,2,0.28,1,2,2
54173,1,2,2,2,2,2,2,1,2,11,4.59,3,,
54174,1,2,2,2,2,2,2,2,2,8,1.54,2,1,
54175,1,1,2,2,2,2,2,2,2,5,1.09,1,1,
54176,1,1,1,1,2,2,2,1,2,7,1.42,2,1,
54177,1,2,2,2,2,2,1,2,2,2,0.17,1,2,1
54178,1,2,2,2,2,2,2,2,2,12,4.06,3,,
54179,1,1,2,2,2,2,2,2,2,3,0.47,1,2,2
54180,1,2,2,2,2,2,2,2,1,12,5,3,,
54181,1,2,2,2,2,2,2,2,2,4,0.76,1,2,1
54182,2,2,1,1,2,2,2,2,2,3,0.98,1,2,1
54183,1,2,2,2,2,2,2,2,2,11,5,3,,
54184,1,2,2,2,2,2,2,2,1,5,0.95,1,2,2
54185,2,2,2,2,2,2,2,2,2,,,,,
54186,1,2,2,2,2,2,2,2,2,77,,2,2,1
54187,2,2,2,2,2,2,1,2,2,2,0.3,1,2,1
54188,2,2,2,2,2,2,2,2,2,2,0.41,1,2,1
54189,1,2,2,2,2,2,2,2,2,99,,9,2,1
54190,1,1,2,2,2,2,2,2,2,7,1.4,2,2,1
54191,2,2,2,2,2,2,2,2,2,2,0.22,1,2,1
54192,1,2,2,2,2,2,2,1,2,10,4.53,3,,
54193,2,2,1,2,2,2,2,2,2,4,1.44,2,7,
54194,1,2,2,2,2,2,2,1,2,5,2.22,3,,
54195,2,2,1,2,1,2,2,2,2,99,,1,2,1
54196,1,2,2,2,2,2,2,1,2,77,,3,,
54197,1,2,1,2,2,2,2,2,2,8,2.49,3,,
54198,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
54199,1,2,2,2,2,2,2,9,2,,,,,
54200,1,2,2,2,2,1,2,2,2,6,1.7,2,,
54201,1,2,2,2,2,2,2,1,2,8,2.18,3,,
54202,1,1,2,2,2,2,2,1,2,6,1.21,1,,
54203,1,2,2,2,2,2,2,2,2,4,0.58,1,2,3
54204,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
54205,1,2,2,2,2,2,2,1,2,3,0.82,1,,
54206,2,2,1,2,2,2,2,1,2,3,1.33,2,2,1
54207,2,2,1,2,1,2,2,2,2,9,5,3,,
54208,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
54209,1,2,2,2,2,2,2,2,2,,,,,
54210,1,2,2,2,2,2,2,1,2,11,2.93,3,,
54211,1,1,2,2,2,2,2,2,2,8,1.44,2,,
54212,1,2,2,2,2,2,2,2,1,3,0.6,1,2,1
54213,1,1,1,2,1,2,2,1,2,,,,,
54214,1,2,2,2,2,2,2,1,2,12,5,3,1,
54215,1,2,2,2,2,2,2,1,2,5,1.88,3,,
54216,2,1,1,2,2,1,1,2,1,5,1.08,1,2,1
54217,1,2,1,2,2,2,2,1,2,99,,3,1,
54218,1,1,2,2,2,2,1,2,2,3,0.49,1,2,1
54219,1,2,2,2,2,2,2,2,2,6,1.84,2,1,
54220,1,2,2,2,2,2,2,2,2,10,3.05,3,,
54221,1,1,2,2,2,2,2,1,2,10,2.99,3,,
54222,1,2,2,2,2,2,2,1,2,6,1.16,1,2,4
54223,2,2,1,2,1,2,2,2,2,8,4.32,3,,
54224,1,2,2,2,2,2,2,2,1,12,5,3,,
54225,1,2,2,2,2,2,2,2,2,4,0.82,1,2,1
54226,1,2,1,2,2,2,2,1,2,12,5,3,,
54227,1,2,1,2,1,1,2,1,2,5,1.65,2,,
54228,1,1,2,2,2,2,2,2,2,8,2.45,3,,
54229,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
54230,1,2,2,2,2,2,2,2,1,4,0.82,1,1,
54231,1,2,2,2,2,2,2,1,2,11,3.43,3,,
54232,2,2,1,2,1,2,2,1,2,7,3.32,3,,
54233,1,1,2,2,2,2,2,1,2,1,0,1,,
54234,1,2,2,2,2,2,2,2,1,3,1.33,2,2,1
54235,1,2,1,2,2,2,2,2,2,,,,,
54236,1,2,2,2,2,2,2,1,2,8,4.43,3,,
54237,1,2,2,2,2,2,2,2,2,11,2.89,3,,
54238,1,2,2,2,2,2,2,2,2,8,2.62,3,1,
54239,2,2,1,2,2,2,2,2,2,6,1.85,2,,
54240,1,1,2,2,2,2,2,2,2,3,0.66,1,2,1
54241,1,2,2,1,2,2,2,2,2,4,0.67,1,2,1
54242,2,2,1,2,2,1,2,2,2,4,1.24,1,2,1
54243,1,2,2,2,2,2,2,2,2,3,0.56,1,2,1
54244,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
54245,1,2,2,2,2,2,2,2,2,7,2.88,3,,
54246,2,2,1,1,2,1,2,2,1,4,0.42,1,2,1
54247,,,,,,,,,,,,,,
54248,1,2,2,2,2,2,2,2,2,4,1.32,2,2,1
54249,1,2,2,2,2,2,2,2,2,99,,3,9,
54250,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
54251,1,1,1,2,2,2,1,2,2,6,0.98,1,2,2
54252,1,2,2,2,2,2,2,2,2,11,3.81,3,,
54253,1,2,2,2,2,2,2,2,2,11,3.26,3,,
54254,1,2,2,2,2,2,2,1,2,9,2.72,3,,
54255,1,2,2,2,2,2,2,2,2,6,2.44,3,,
54256,1,2,2,2,2,2,2,2,1,11,5,3,,
54257,1,1,2,2,2,2,2,2,2,3,0.54,1,2,1
54258,1,2,2,2,2,2,2,2,2,99,,3,2,1
54259,2,2,1,2,2,2,2,2,2,6,1.73,2,,
54260,1,2,2,2,2,2,2,2,2,5,0.81,1,2,3
54261,2,2,2,2,2,2,2,2,2,1,0,1,1,
54262,1,2,2,2,2,2,2,2,2,5,1.65,2,,
54263,1,2,2,2,2,2,2,1,2,99,,3,,
54264,1,2,2,2,2,2,2,2,2,1,0,1,2,1
54265,1,2,2,2,2,2,2,2,1,6,0.98,1,2,1
54266,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
54267,2,2,1,2,1,2,2,1,2,11,5,3,,
54268,1,2,2,2,2,2,2,2,2,6,1.02,1,,
54269,1,2,2,2,2,2,2,2,1,8,1.77,2,,
54270,2,2,1,2,2,2,2,1,2,4,1.24,1,1,
54271,1,2,2,2,2,2,2,2,2,1,0,1,2,1
54272,1,2,2,2,2,2,2,2,2,5,1.31,2,2,1
54273,2,2,1,2,2,2,2,2,2,77,,7,7,
54274,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
54275,1,2,2,2,2,2,2,2,1,5,0.55,1,2,1
54276,1,2,2,2,2,2,2,2,2,99,,1,2,1
54277,1,2,2,2,2,1,2,2,1,6,1.14,1,2,1
54278,1,2,1,2,2,2,2,9,2,99,,3,1,
54279,1,2,2,2,2,2,2,2,2,7,1.4,2,,
54280,1,2,2,2,2,2,2,2,1,4,0.85,1,2,1
54281,1,2,2,2,2,2,2,2,2,5,0.93,1,,
54282,1,2,2,2,2,2,2,2,2,4,0.87,1,2,1
54283,1,2,1,1,2,2,2,2,2,6,1.98,3,,
54284,1,2,2,2,2,2,2,2,2,3,0.79,1,2,1
54285,1,2,2,2,2,2,2,1,2,8,2.18,3,,
54286,1,2,1,1,2,2,2,1,2,8,2.49,3,,
54287,1,1,1,1,2,2,2,1,2,7,1.42,2,1,
54288,7,7,7,7,7,7,7,7,7,,,,,
54289,1,2,2,2,2,2,2,2,1,3,0.58,1,2,1
54290,1,2,2,2,2,2,2,2,2,3,0.66,1,,
54291,1,1,2,2,2,2,2,2,2,6,2.06,3,,
54292,1,2,1,2,2,2,2,1,2,11,5,3,,
54293,1,2,2,2,2,2,2,2,2,10,2.79,3,2,3
54294,1,2,2,2,2,2,2,2,2,9,2.11,3,,
54295,1,1,2,2,2,2,2,2,2,7,3.32,3,,
54296,2,2,1,2,2,2,2,1,2,7,2.88,3,,
54297,1,2,2,2,2,2,2,2,2,3,1.11,1,2,1
54298,1,2,1,2,2,2,2,2,2,12,4.9,3,,
54299,2,2,2,1,2,1,1,2,2,6,1.02,1,2,1
54300,1,1,2,2,2,2,2,1,2,9,2.33,3,,
54301,1,2,2,2,2,2,2,2,2,7,1.22,1,2,1
54302,1,2,2,2,2,2,2,2,2,7,1.63,2,,
54303,1,2,2,2,2,2,2,2,2,99,,1,2,1
54304,1,2,2,2,2,2,2,1,2,11,2.84,3,,
54305,1,1,2,2,2,2,2,2,1,99,,2,2,1
54306,1,2,2,2,2,2,2,1,1,9,2.5,3,1,
54307,1,2,2,2,2,2,2,2,2,6,2.14,3,,
54308,1,2,1,2,2,2,2,2,2,6,1.2,1,2,1
54309,2,1,2,2,2,2,2,2,2,7,1.4,2,,
54310,1,1,2,2,2,2,2,1,2,6,1.36,2,,
54311,1,2,2,2,2,2,2,2,2,5,1.18,1,2,1
54312,1,2,2,2,2,2,2,2,2,99,,9,2,1
54313,1,2,2,2,2,1,2,2,1,2,0.27,1,2,1
54314,1,2,2,2,2,2,2,1,2,11,2.84,3,,
54315,1,2,2,2,2,2,2,2,1,4,0.98,1,2,1
54316,1,2,2,2,2,2,2,2,2,7,1.97,3,,
54317,1,2,2,2,1,2,2,1,2,77,,3,1,
54318,1,2,2,1,1,2,2,1,2,7,2.64,3,,
54319,1,1,2,2,2,2,2,2,2,3,0.66,1,2,1
54320,1,2,1,2,1,2,2,2,1,99,,9,2,1
54321,1,2,2,2,2,2,2,2,2,,,,,
54322,1,2,1,2,2,2,2,2,2,4,0.61,1,2,1
54323,2,2,1,2,2,2,2,2,2,3,0.89,1,2,1
54324,1,2,2,2,2,2,2,7,2,,,,,
54325,1,2,2,2,2,2,2,1,2,9,2.03,3,2,4
54326,1,2,2,2,2,2,2,2,2,8,1.74,2,2,1
54327,2,2,2,2,2,2,2,2,2,1,0,1,2,1
54328,1,2,2,2,2,2,2,1,2,7,2.36,3,,
54329,1,1,2,2,2,2,2,2,2,7,1.42,2,2,1
54330,1,2,2,2,2,2,2,2,2,,,,,
54331,1,1,2,2,2,2,2,2,2,12,5,3,,
54332,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
54333,1,2,2,2,2,2,2,1,2,9,4.12,3,,
54334,2,2,2,2,2,2,2,2,1,1,0,1,2,1
54335,1,1,2,2,2,2,2,2,2,7,1.85,2,,
54336,1,2,1,2,2,2,2,2,2,8,2.07,3,,
54337,2,1,2,2,2,2,2,2,2,3,0.75,1,2,1
54338,2,2,2,2,2,2,2,2,2,1,0,1,2,1
54339,1,2,2,2,2,2,2,1,2,99,,3,,
54340,1,2,2,2,2,2,2,2,1,11,5,3,,
54341,1,2,2,2,2,2,2,1,2,8,1.86,3,,
54342,1,2,2,2,2,2,2,2,2,8,2.18,3,,
54343,1,2,2,2,2,2,2,2,2,4,1.5,2,2,1
54344,1,2,2,2,2,2,2,2,2,7,1.9,3,,
54345,1,2,2,2,2,1,2,2,2,4,0.53,1,2,1
54346,1,2,2,2,2,2,2,2,2,9,3.15,3,,
54347,1,2,1,2,2,1,2,2,2,5,1.65,2,2,3
54348,2,2,1,2,1,2,2,1,2,5,1.64,2,,
54349,1,2,2,2,2,2,2,2,1,2,0.39,1,2,1
54350,1,1,2,2,2,2,2,2,2,12,5,3,,
54351,2,2,1,2,2,2,2,2,2,3,1.33,2,1,
54352,1,2,2,2,2,2,2,2,2,7,2.8,3,,
54353,1,2,2,2,2,2,2,2,2,99,,1,2,1
54354,1,2,2,2,1,2,2,1,2,6,2.06,3,,
54355,1,2,1,2,1,2,2,1,1,12,5,3,,
54356,1,1,2,2,2,2,2,1,2,10,3.27,3,1,
54357,1,2,2,2,2,2,2,2,2,4,1.24,1,2,1
54358,1,2,2,2,2,2,2,2,2,8,3.71,3,,
54359,2,2,1,1,2,2,2,2,2,3,0.54,1,2,1
54360,1,2,2,2,2,2,2,2,1,9,3.28,3,,
54361,1,2,1,2,2,2,2,2,2,6,2.06,3,,
54362,1,2,2,2,2,2,2,2,1,9,2.33,3,,
54363,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
54364,1,2,2,2,2,2,2,2,2,3,0.99,1,2,1
54365,1,2,2,2,2,2,2,2,2,7,1.97,3,,
54366,1,2,2,2,2,2,2,2,2,3,0.49,1,2,1
54367,1,2,2,2,2,2,2,1,1,6,1.3,1,1,
54368,1,1,2,2,2,2,2,2,2,7,1.4,2,2,1
54369,1,2,1,2,2,2,2,2,2,3,1.35,2,2,1
54370,1,2,2,2,2,2,2,2,1,4,1.24,1,2,1
54371,1,2,2,2,2,2,2,2,2,5,1.09,1,,
54372,2,2,1,1,1,2,2,2,2,7,2.42,3,,
54373,2,2,2,2,2,2,2,1,2,7,1.96,3,,
54374,1,2,2,2,2,2,2,2,2,6,1.57,2,2,1
54375,2,2,1,2,2,2,2,2,2,99,,2,,
54376,1,2,2,2,2,2,2,2,1,7,1.63,2,,
54377,1,1,2,2,2,2,2,2,2,11,2.31,3,,
54378,1,2,1,2,2,2,2,2,2,12,5,3,,
54379,1,2,2,2,2,2,2,2,2,7,1.63,2,,
54380,1,2,2,2,2,2,2,1,2,8,1.86,3,1,
54381,1,2,2,2,2,2,1,2,2,3,0.42,1,2,1
54382,1,2,2,2,2,2,2,2,2,12,5,3,,
54383,1,2,2,2,2,2,2,1,2,5,1.65,2,2,1
54384,1,1,2,2,2,2,2,2,2,12,5,3,,
54385,1,2,2,2,2,2,2,1,2,3,0.49,1,1,
54386,1,2,2,2,2,2,2,2,2,5,1.48,2,,
54387,9,2,2,2,2,1,2,2,2,1,0.06,1,2,1
54388,1,2,2,2,2,2,2,2,1,7,1.63,2,7,
54389,1,1,2,2,2,2,2,2,2,7,1.4,2,2,1
54390,2,2,1,2,2,2,2,2,2,3,0.66,1,2,1
54391,1,1,2,2,2,2,2,2,2,6,1.25,1,2,1
54392,1,2,2,2,2,2,2,1,2,12,5,3,,
54393,2,2,2,2,2,1,1,2,2,3,0.29,1,2,1
54394,1,2,2,2,2,2,2,2,2,5,0.84,1,2,1
54395,1,2,2,2,2,2,2,2,2,5,0.72,1,2,1
54396,2,2,1,2,2,2,2,2,2,3,0.78,1,2,1
54397,2,2,1,2,2,1,2,2,2,6,1.02,1,2,1
54398,1,2,2,2,2,2,2,2,2,10,5,3,,
54399,1,2,2,2,2,2,2,2,2,8,2.18,3,,
54400,1,2,2,2,2,2,2,2,2,11,4.35,3,,
54401,1,2,2,2,2,2,2,2,2,99,,2,2,1
54402,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
54403,1,2,2,2,2,2,2,2,2,3,0.89,1,2,1
54404,1,2,2,2,2,2,2,2,2,5,0.84,1,2,1
54405,1,2,2,2,2,2,2,2,1,99,,9,9,
54406,1,2,2,2,2,2,2,2,2,9,2.03,3,,
54407,1,2,2,2,2,2,2,1,2,7,3.32,3,,
54408,1,2,2,2,2,2,2,2,2,99,,1,1,
54409,1,2,2,2,2,2,2,2,2,11,4.59,3,,
54410,1,2,2,2,2,2,2,2,2,7,1.4,2,1,
54411,1,2,2,2,2,2,2,2,2,3,0.51,1,2,1
54412,1,1,2,2,2,2,2,2,2,11,2.31,3,,
54413,1,1,1,2,1,2,2,1,2,6,1.89,3,,
54414,1,2,2,2,2,2,2,2,2,11,4.08,3,,
54415,1,1,2,2,2,2,2,1,1,4,1.05,1,2,1
54416,1,2,2,2,2,2,2,2,1,3,0.93,1,2,1
54417,1,2,2,2,2,2,2,1,2,11,5,3,,
54418,1,1,2,2,2,2,2,2,2,6,1.36,2,,
54419,1,2,2,2,2,2,2,2,2,10,5,3,,
54420,1,2,2,2,2,2,2,1,1,5,1.18,1,1,
54421,1,2,2,2,2,2,2,2,2,99,,3,2,1
54422,1,2,2,2,2,2,2,2,1,8,2.62,3,,
54423,1,2,2,2,2,1,2,2,1,5,0.88,1,2,1
54424,1,2,2,2,2,2,1,2,2,5,0.88,1,2,1
54425,1,2,2,2,2,2,1,2,2,7,1.4,2,2,2
54426,1,1,2,2,2,2,2,1,2,99,,9,1,
54427,2,1,2,2,2,2,2,2,1,99,,3,9,
54428,1,2,2,2,2,2,2,2,2,9,2.33,3,,
54429,1,2,2,2,2,2,2,1,2,8,1.83,2,,
54430,1,2,2,2,2,2,2,1,2,12,3.96,3,,
54431,,,,,,,,,,,,,,
54432,2,2,1,2,1,2,2,2,2,5,1.65,2,1,
54433,1,1,2,2,2,2,2,1,2,11,4.59,3,,
54434,1,2,2,2,2,2,2,2,2,5,0.59,1,2,1
54435,1,2,2,2,2,2,2,2,1,10,3.6,3,,
54436,,,,,,,,,,,,,,
54437,1,2,1,2,2,2,2,1,2,99,,3,1,
54438,1,2,2,2,2,2,2,2,2,5,1.18,1,2,1
54439,1,2,2,2,2,2,2,2,2,5,1.18,1,,
54440,2,1,2,2,2,2,2,2,2,8,2.49,3,,
54441,2,2,2,2,2,2,2,2,2,1,0.01,1,2,1
54442,1,2,2,2,2,2,2,1,2,5,1.11,1,,
54443,2,1,2,2,2,2,2,2,2,1,0,1,1,
54444,2,1,1,2,2,2,2,2,2,3,0.66,1,2,1
54445,1,2,2,2,2,2,2,1,2,10,3.6,3,,
54446,2,2,2,2,2,1,2,2,2,77,,9,2,1
54447,,,,,,,,,,,,,,
54448,1,2,2,2,2,1,1,2,1,1,0,1,2,77
54449,1,2,2,2,2,2,2,2,2,3,1.22,1,2,1
54450,1,2,1,2,2,2,2,2,2,99,,2,2,1
54451,1,2,2,2,2,2,2,2,2,7,1.22,1,2,1
54452,2,1,2,2,2,2,2,2,2,8,2.62,3,,
54453,1,2,2,2,2,2,2,2,1,3,0.65,1,2,2
54454,1,2,2,2,2,2,2,2,1,6,1.14,1,2,1
54455,1,2,2,2,2,2,2,2,2,3,0.47,1,2,1
54456,2,1,1,2,2,1,2,2,2,4,1.07,1,2,1
54457,1,2,2,2,2,2,2,2,2,77,,2,2,77
54458,1,1,2,2,2,2,2,2,2,3,0.54,1,2,1
54459,1,1,2,2,2,2,2,2,2,10,3.93,3,,
54460,1,2,1,2,2,2,2,2,2,2,0.75,1,2,1
54461,1,1,1,2,1,2,2,2,2,11,4.35,3,,
54462,1,2,2,2,2,2,2,2,2,1,0,1,2,1
54463,1,2,1,2,1,2,2,1,2,,,,,
54464,,,,,,,,,,,,,,
54465,1,2,2,2,2,2,2,1,1,9,2.42,3,,
54466,2,2,2,2,2,2,2,2,2,,,,,
54467,2,2,1,2,2,2,2,2,2,1,0.21,1,2,1
54468,1,2,2,2,2,2,2,2,2,6,2.77,3,2,1
54469,2,2,2,2,2,1,1,2,2,3,0.66,1,2,1
54470,1,1,1,1,1,2,2,2,1,,,,,
54471,1,1,2,2,2,2,2,2,2,8,1.63,2,2,1
54472,1,2,2,2,2,2,2,1,1,3,0.65,1,2,4
54473,1,2,2,2,2,2,2,2,2,9,2.03,3,,
54474,1,1,2,2,2,2,2,2,2,,,,,
54475,1,2,2,2,2,2,2,2,2,1,0,1,2,1
54476,1,2,2,2,2,2,2,1,2,5,0.79,1,,
54477,1,1,2,2,2,2,1,2,2,2,0.33,1,2,1
54478,1,2,1,2,1,2,2,2,2,7,1.63,2,,
54479,2,2,2,2,2,1,2,2,2,2,0.7,1,2,1
54480,1,2,2,2,2,2,2,2,2,,,,,
54481,1,2,2,2,2,2,2,2,2,8,3.29,3,,
54482,1,2,1,2,2,2,2,2,2,7,1.4,2,2,3
54483,1,2,2,2,2,2,1,2,2,4,0.98,1,2,1
54484,1,2,2,2,2,2,2,2,2,7,2.1,3,,
54485,2,2,2,2,2,2,2,2,1,1,0,1,2,2
54486,1,1,2,2,2,2,2,2,2,7,1.4,2,2,1
54487,1,2,2,2,2,2,2,2,2,10,3.6,3,,
54488,1,1,2,2,2,2,2,1,2,12,5,3,,
54489,1,2,2,2,2,2,2,2,2,4,0.98,1,,
54490,2,2,1,2,2,2,2,2,2,2,0.27,1,2,1
54491,2,2,1,2,2,2,2,1,2,4,1.29,1,1,
54492,1,2,2,2,2,2,2,1,1,1,0,1,2,1
54493,1,2,2,2,2,2,2,2,2,,,,,
54494,2,2,1,2,2,1,2,2,2,3,0.82,1,1,
54495,1,2,2,2,2,2,2,2,2,6,1.02,1,2,1
54496,1,2,1,2,1,2,2,2,2,5,1.31,2,,
54497,2,2,1,2,2,2,2,2,2,4,0.86,1,2,1
54498,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
54499,1,2,2,2,2,2,2,1,1,12,5,3,,
54500,2,1,2,2,2,2,2,2,2,3,0.37,1,2,1
54501,1,1,2,2,2,2,1,2,2,99,,1,2,1
54502,1,2,2,2,2,2,2,2,2,5,1.04,1,2,1
54503,1,2,2,2,2,2,2,2,2,7,1.85,2,2,1
54504,2,2,2,2,2,2,2,2,2,1,0,1,2,1
54505,1,2,2,2,2,2,2,2,2,99,,3,2,1
54506,1,2,2,2,2,2,2,2,2,99,,9,2,1
54507,1,2,2,2,2,2,2,2,2,4,0.7,1,2,1
54508,1,2,2,2,2,2,2,1,2,11,2.84,3,,
54509,1,2,1,2,2,2,2,2,2,6,2.07,3,2,1
54510,2,2,2,2,2,1,1,2,1,4,0.7,1,2,1
54511,2,2,1,1,2,2,2,2,2,77,,1,2,1
54512,1,2,2,2,2,2,2,1,2,12,5,3,,
54513,1,2,2,2,2,2,2,2,2,9,2.11,3,,
54514,1,1,2,2,2,2,2,9,2,12,5,3,,
54515,1,2,2,2,2,2,2,2,2,11,3.26,3,,
54516,2,2,1,2,1,2,2,1,2,8,3.71,3,,
54517,1,2,2,2,2,2,2,2,2,1,0,1,2,1
54518,1,2,2,2,2,2,1,2,2,4,0.52,1,2,1
54519,1,1,2,2,2,2,2,1,2,99,,3,,
54520,1,2,2,2,2,2,2,2,2,7,2.16,3,,
54521,1,2,1,2,2,2,2,2,2,6,1.2,1,2,1
54522,1,2,2,2,2,2,1,2,2,6,1.02,1,2,1
54523,2,2,1,2,2,2,2,2,2,6,2.44,3,,
54524,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
54525,1,2,2,2,2,2,2,2,2,7,2.47,3,2,1
54526,1,2,2,2,2,2,2,2,2,3,0.99,1,2,1
54527,1,2,2,2,2,2,2,2,2,3,0.66,1,2,1
54528,1,2,2,1,2,1,2,2,2,2,0.33,1,2,1
54529,1,2,2,2,2,2,2,2,2,8,2.18,3,,
54530,1,2,2,2,2,2,2,2,1,7,1.4,2,2,1
54531,1,2,2,2,2,2,2,1,2,12,5,3,,
54532,1,1,2,2,2,2,2,1,2,7,2.47,3,,
54533,2,2,1,2,1,2,2,2,2,7,2.47,3,,
54534,1,2,2,2,2,2,2,2,2,2,0.19,1,2,1
54535,1,2,2,2,2,2,1,2,2,1,0.16,1,2,1
54536,1,2,2,2,2,2,2,2,1,11,5,3,,
54537,1,1,2,2,2,2,2,1,1,9,2.03,3,1,
54538,1,2,2,2,2,1,2,2,2,3,0.54,1,2,1
54539,1,2,1,1,2,1,2,2,1,7,2.39,3,,
54540,1,2,2,2,2,2,1,2,2,6,1.64,2,,
54541,1,2,2,2,2,2,2,2,2,5,0.72,1,2,1
54542,1,2,2,2,2,2,2,2,2,7,1.63,2,2,2
54543,1,2,2,2,2,2,2,1,2,12,5,3,,
54544,1,1,2,2,2,2,2,1,2,10,3.93,3,,
54545,1,2,2,2,2,2,2,1,2,12,5,3,,
54546,1,1,2,2,2,2,2,2,2,6,1.16,1,2,1
54547,2,2,2,2,2,2,2,1,1,11,4.08,3,,
54548,1,1,2,2,2,2,2,2,2,3,0.3,1,2,1
54549,1,2,2,2,2,2,2,1,2,,,,,
54550,1,2,2,2,2,2,2,1,1,6,1.81,2,,
54551,1,2,2,2,2,2,2,2,2,6,1.98,3,,
54552,1,2,2,2,2,2,2,2,2,7,1.9,3,,
54553,1,2,2,2,1,2,2,1,2,10,4.94,3,,
54554,2,1,1,2,2,2,2,1,2,6,2.31,3,,
54555,1,2,2,2,2,2,2,2,2,4,1.66,2,,
54556,1,1,2,2,2,2,2,2,2,5,0.93,1,2,1
54557,1,2,2,2,2,2,1,2,1,3,0.81,1,2,1
54558,1,2,2,2,2,2,2,2,2,,,,,
54559,1,2,2,2,2,2,2,2,2,10,1.98,3,,
54560,1,2,1,2,1,2,2,2,2,6,2.12,3,,
54561,1,2,1,2,2,2,2,2,2,,,,,
54562,1,2,2,2,2,2,1,2,2,7,1.08,1,2,1
